ticker,year_month,monthly_return,label,month_open,month_high,month_low,month_close,month_volume,month_avg_volume,month_price_volatility,alpha_factors,fundamentals,news_count,news_sentiment,price_momentum,volume_momentum
AAPL,2023-07,0.030260121669813202,1,191.41,198.23,186.6,196.45,872834145.0,51343185.0,2.4530683067633974,"{'current_price': np.float64(213.55), 'price_change_1d': np.float64(1.1100000000000136), 'price_change_5d': np.float64(12.550000000000011), 'price_change_10d': np.float64(16.97), 'return_1d': np.float64(0.5225004707211545), 'return_5d': np.float64(6.2437810945273675), 'return_10d': np.float64(8.632617763760297), 'volatility_5d': 0.7549432254510897, 'volatility_10d': 0.9677333639108385, 'avg_volume_5d': np.float64(69357580.2), 'volume_ratio': np.float64(0.5039944574075552), 'rsi_14': np.float64(nan), 'sma_10': np.float64(204.542), 'price_vs_sma10': np.float64(4.4039854895327135)}","{'symbol': 'AAPL', 'name': 'Apple Inc', 'sector': 'TECHNOLOGY', 'industry': 'ELECTRONIC COMPUTERS', 'market_cap': 3189540127000.0, 'pe_ratio': 33.21, 'forward_pe': 26.81, 'price_to_book': 47.75, 'dividend_yield': 0.0051, 'eps': 6.43, 'profit_margin': 0.243, 'return_on_equity': 1.38, 'beta': 1.211}",50,"{'positive': 32, 'negative': 0, 'neutral': 18, 'avg_sentiment': np.float64(0.20059458000000002)}",0.030260121669813202,-0.170690704718176
MSFT,2025-06,0.07671493819945018,1,457.14,500.76,456.89,497.41,401277780.0,20063889.0,11.368322319868529,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.07671493819945018,0.7062520392903014
MSFT,2025-05,0.08218147625763995,1,431.11,462.52,424.9,460.36,476961833.0,22712468.23809524,10.788352471421161,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.08218147625763995,-0.41005096872820807
MSFT,2025-04,0.03419765038331718,1,374.65,396.66,344.79,395.26,563143922.0,26816377.23809524,13.078957636491639,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.03419765038331718,0.8518027092913417
MSFT,2025-03,-0.033720301680867,0,398.82,402.15,367.24,375.39,491540867.0,23406707.95238095,6.576333324885532,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",-0.033720301680867,0.5292548250965784
MSFT,2025-02,-0.0338995424900224,0,411.6,419.31,386.57,396.99,432468323.0,22761490.684210528,6.743861796465331,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",-0.0338995424900224,0.27907891340168633
MSFT,2025-01,-0.008409384108175216,0,425.53,448.38,410.72,415.06,462562599.0,23128129.95,11.263066271762106,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",-0.008409384108175216,1.0254757369720264
MSFT,2024-12,-0.02199638034247533,0,421.57,456.1648,420.66,421.5,439908245.0,20948011.666666668,8.687267859180054,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",-0.02199638034247533,-0.34446662958091767
MSFT,2024-11,0.03189804322928083,1,409.01,429.325,405.5713,423.46,442321341.0,22116067.05,5.684945470274981,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.03189804322928083,-0.32845133406976235
MSFT,2024-10,-0.03408685730585461,0,428.45,438.5,406.3,406.35,440766715.0,19163770.217391305,6.531197766778663,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",-0.03408685730585461,1.8267499330249994
MSFT,2024-09,0.050947635795232545,1,417.91,441.85,400.8,430.3,376719438.0,18835971.9,11.523520158445736,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.050947635795232545,-0.17027983661982565
MSFT,2024-08,7.192347342421115e-05,1,420.785,427.46,385.58,417.14,451919023.0,20541773.772727273,8.243530166766517,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",7.192347342421115e-05,-0.19764975376612404
MSFT,2024-07,-0.0840321415278173,0,448.66,468.35,412.21,418.35,440446499.0,20020295.40909091,16.11916130073029,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",-0.0840321415278173,1.428342181864751
MSFT,2024-06,0.08084252273166959,1,415.525,456.17,408.9234,446.95,342370406.0,18019495.05263158,12.838963517766002,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.08084252273166959,0.6221217151591322
MSFT,2024-05,0.05112168937053729,1,392.61,433.6,390.31,415.13,413810421.0,18809564.59090909,10.171821924090652,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.05112168937053729,1.0369353295181436
MSFT,2024-04,-0.08300162517370518,0,423.95,429.37,388.03,389.33,440119511.0,20005432.318181816,10.989454055270462,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",-0.08300162517370518,0.8446511292244612
MSFT,2024-03,0.012563176895306925,1,411.27,430.82,398.39,420.72,425101681.0,21255084.05,8.302459036492245,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.012563176895306925,0.2271006531004528
MSFT,2024-02,0.024419238199019304,1,401.83,420.82,397.22,413.64,444203455.0,22210172.75,4.807930291113894,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.024419238199019304,0.042062382578538275
MSFT,2024-01,0.07201984522878631,1,373.86,415.32,366.5,397.58,525975837.0,25046468.42857143,13.810085807119373,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.07201984522878631,0.8952370462803747
MSFT,2023-12,0.004085338175215694,1,376.76,378.16,362.9,376.04,521914675.0,26095733.75,2.5751435320242466,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.004085338175215694,-0.4330941156046439
MSFT,2023-11,0.09489409657005818,1,339.79,384.3,339.65,378.91,564165364.0,26865017.333333332,10.745658946312988,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.09489409657005818,0.08507444861235125
MSFT,2023-10,0.05068365444375389,1,316.28,346.2,311.215,338.11,540963749.0,24589261.318181816,6.3190642501746686,"{'current_price': np.float64(498.84), 'price_change_1d': np.float64(7.75), 'price_change_5d': np.float64(1.3899999999999864), 'price_change_10d': np.float64(18.599999999999966), 'return_1d': np.float64(1.5781221364719267), 'return_5d': np.float64(0.2794250678460175), 'return_10d': np.float64(3.8730634682658582), 'volatility_5d': 1.1024578252154804, 'volatility_10d': 0.9239381601574254, 'avg_volume_5d': np.float64(22631614.4), 'volume_ratio': np.float64(0.6179333366514057), 'rsi_14': np.float64(nan), 'sma_10': np.float64(491.85599999999994), 'price_vs_sma10': np.float64(1.4199277837415814)}","{'symbol': 'MSFT', 'name': 'Microsoft Corporation', 'sector': 'TECHNOLOGY', 'industry': 'SERVICES-PREPACKAGED SOFTWARE', 'market_cap': 3707648344000.0, 'pe_ratio': 38.61, 'forward_pe': 33.22, 'price_to_book': 11.52, 'dividend_yield': 0.0067, 'eps': 12.92, 'profit_margin': 0.358, 'return_on_equity': 0.336, 'beta': 1.026}",50,"{'positive': 43, 'negative': 0, 'neutral': 7, 'avg_sentiment': np.float64(0.25102902)}",0.05068365444375389,-0.014813996651240646
